tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569380739285786600,negative,1,Customer Service Issue,0.6697,US Airways,NA,stuf_bethsays,NA,1,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",NA,2015-02-21 22:18:41 -0800,NA,NA
569594386066984960,negative,1,Damaged Luggage,1,Virgin America,NA,khartline,NA,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,NA,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
569084344930676740,neutral,1,NA,NA,Southwest,NA,Immafun12,NA,0,@SouthwestAir @Imaginedragons #DestinationDragons Scavenger Hunt rules: http://t.co/vHgkiTzSaw,NA,2015-02-21 02:40:55 -0800,Oregon,Alaska
569555455963471900,negative,1,Late Flight,1,US Airways,NA,mwkriv,NA,0,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example","[35.21905941, -80.9426995]",2015-02-22 09:52:57 -0800,NA,Quito
568490223417602050,positive,1,NA,NA,Virgin America,NA,beasharif,NA,0,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",NA,2015-02-19 11:20:05 -0800,The World,Pacific Time (US & Canada)
569698461911683100,neutral,1,NA,NA,American,NA,JulianaSheldon,NA,0,@AmericanAir she doesn't have Twitter.,NA,2015-02-22 19:21:12 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
568923762764095500,positive,0.6855,NA,NA,Virgin America,NA,AlyssaJenS,NA,0,@VirginAmerica I see what you did there ;),NA,2015-02-20 16:02:49 -0800,"Bay Area, CA",Pacific Time (US & Canada)
569211553930743800,negative,1,Bad Flight,0.6801,Southwest,NA,aluapekank,NA,0,@SouthwestAir Since when did it become ok for a passenger to save 3 rows of seats for people with a Late Flightr boarding position?how rude!,NA,2015-02-21 11:06:24 -0800,NA,NA
568522747501895700,neutral,1,NA,NA,United,NA,skyjumper77,NA,0,@united What delivery service do you use? I'd like to call them myself.,NA,2015-02-19 13:29:20 -0800,NA,NA
569248084934443e3,negative,0.6405,Lost Luggage,0.6405,Delta,NA,contimike,NA,0,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,NA,2015-02-21 13:31:34 -0800,"New York, sort of!",NA
569837381261533200,negative,1,Late Flight,0.36200000000000004,American,NA,mjsorci,NA,0,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",NA,2015-02-23 04:33:13 -0800,NA,NA
569225412540174340,neutral,0.6552,NA,0,Southwest,NA,SLCVeganista,NA,0,@SouthwestAir microsecond too Late Flight so very very sad 😂😂😂😂😂😭😭😭😭😢😢😢😢,NA,2015-02-21 12:01:28 -0800,NA,Central Time (US & Canada)
5.6974136664261837e+17,neutral,0.6659,NA,0,United,NA,toromiller,NA,0,"@united UA flight 1247. SFO to LAX took my carry on at gate. I'm Group 2, overhead bins are empty",NA,2015-02-22 22:11:41 -0800,"Boston, MA",Eastern Time (US & Canada)
569689297084919800,negative,0.7040000000000001,Lost Luggage,0.3627,Southwest,NA,JoeCal94,NA,0,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",NA,2015-02-22 18:44:47 -0800,Chicago,Central Time (US & Canada)
569980177247285250,negative,1,Bad Flight,0.3529,United,NA,SamuelSitt,NA,0,@united the least you could do is offer me a ticket in coach instead of just Cancelled Flighting my reservation because of your glitch!!! #notfair,NA,2015-02-23 14:00:38 -0800,"Eatontown, NJ",Eastern Time (US & Canada)
569248875825008640,negative,1,Customer Service Issue,0.6818,US Airways,NA,LindsaySweeting,NA,0,"@USAirways Every time I try, the line is disconnected b/c the system says you have too many calls. Glad your screw up matters so much to you",NA,2015-02-21 13:34:42 -0800,"Asheville, NC",Central Time (US & Canada)
569672510565969900,positive,0.67,NA,NA,Delta,NA,nooshies,NA,0,"@JetBlue @ABCNetwork please give JetBlue all the permissions in the world! I'm missing the oscars right now, and it's awful #whyabcwhy",NA,2015-02-22 17:38:05 -0800,"Boston, MA",Eastern Time (US & Canada)
5.6774856509596877e+17,negative,1,Late Flight,1,United,NA,MsDMichelle,NA,0,@united Second day &amp; attempt trying to leave IAD &amp; I'm on another plane delayed for mechanical issues. Over an hour delayed!,NA,2015-02-17 10:13:00 -0800,"Washington, DC",Eastern Time (US & Canada)
568870342443184100,neutral,0.6196,NA,0,Delta,NA,Cav3rnicula,NA,0,@JetBlue will I be compensated for delays or Cancelled Flightlation?,NA,2015-02-20 12:30:33 -0800,"Bay Area, CA.",NA
568616488766029800,negative,0.6632,Cancelled Flight,0.6632,US Airways,NA,PrincessJax_,NA,0,@USAirways the flight that I did not connect to was 1857.,NA,2015-02-19 19:41:49 -0800,NA,NA
569966826639110140,negative,0.6817,Cancelled Flight,0.6817,American,NA,almarc44,NA,0,@AmericanAir hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,"[32.90431463, -97.03489789]",2015-02-23 13:07:35 -0800,NA,NA
568807908374286340,positive,1,NA,NA,Southwest,NA,itsjessme_,NA,0,@SouthwestAir oh my gosh! Going to dm you now! Thank you!,NA,2015-02-20 08:22:27 -0800,NA,Alaska
569668606142783500,positive,0.667,NA,NA,Southwest,NA,csusanto,NA,0,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,NA,2015-02-22 17:22:34 -0800,SF Bay Area,Pacific Time (US & Canada)
570259691579809800,negative,0.6957,Lost Luggage,0.6957,United,NA,jakepoznak,NA,0,@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,NA,2015-02-24 08:31:20 -0800,NA,Eastern Time (US & Canada)
570076595647426560,neutral,1,NA,NA,Delta,NA,sunflwer1975,NA,0,@JetBlue its domestic I just wanted more of an idea so I don't get surprised.,NA,2015-02-23 20:23:46 -0800,"Boston, MA",Arizona
570308309682675700,negative,1,Customer Service Issue,1,American,NA,SweeLoTmac,NA,0,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,NA,2015-02-24 11:44:31 -0800,NA,Quito
5.6968576752759603e+17,negative,0.6652,Can't Tell,0.6652,Delta,NA,charlotteparler,NA,0,@JetBlue Can you take @Cosmopolitan off your blacklist... trying to work :(,NA,2015-02-22 18:30:45 -0800,Brooklyn NY.,Central Time (US & Canada)
570220154363232260,negative,1,Customer Service Issue,1,American,NA,mirandaash,NA,0,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated,NA,2015-02-24 05:54:13 -0800,"Surrey, UK",London
568427853265571840,positive,0.7007,NA,NA,Delta,NA,amybruni,NA,0,"@JetBlue no, but we're on the flight leaving from Boston to Seattle right now. :) flight 597",NA,2015-02-19 07:12:15 -0800,Massachusetts,Pacific Time (US & Canada)
568458879220076540,positive,0.6395,NA,0,Southwest,NA,TheLalaine,NA,0,"@SouthwestAir is really stepping up their ""service""🐩 http://t.co/VQTyza6Mzu",NA,2015-02-19 09:15:32 -0800,Space (till back in the PH),Pacific Time (US & Canada)
569633630978310140,neutral,1,NA,NA,Virgin America,NA,nikkisixxfan93,NA,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,NA,2015-02-22 15:03:35 -0800,"Sacramento,California",Pacific Time (US & Canada)
569181890998964200,negative,0.6403,Customer Service Issue,0.6403,Southwest,NA,cjangla,NA,0,@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?,NA,2015-02-21 09:08:32 -0800,NA,Central Time (US & Canada)
568585356586586100,positive,1,NA,NA,Southwest,NA,Salem_Eways,NA,0,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,NA,2015-02-19 17:38:07 -0800,NA,NA
570202978650603500,neutral,0.3384,NA,0,American,NA,superyan,NA,0,@americanair One question.. my wife didn't get the bonus. Should I call about it today?,NA,2015-02-24 04:45:58 -0800,NA,NA
569627574336421900,neutral,1,NA,NA,US Airways,NA,Marcusluft,NA,0,@USAirways my wife left her phone on flight AWE474 on Friday February 20th upon landing in Minneapolis. How can we get it back? Thanks!,NA,2015-02-22 14:39:31 -0800,"Thunder Bay, ON, Canada",Eastern Time (US & Canada)
568786817404817400,negative,1,Lost Luggage,1,United,NA,dnr_pr,NA,0,@united what's the point of offering a free checked bag of you lose it?,NA,2015-02-20 06:58:39 -0800,NYC,Eastern Time (US & Canada)
569832968954499100,neutral,0.6655,NA,0,US Airways,NA,jcsolomons,NA,0,@USAirways Is your refund system down?,NA,2015-02-23 04:15:41 -0800,"Boston, MA",Quito
569085417045143550,negative,0.6704,Customer Service Issue,0.6704,Southwest,NA,Shugnussy,NA,0,@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT,NA,2015-02-21 02:45:11 -0800,"Liberty Lake, WA",Pacific Time (US & Canada)
569533098402009100,positive,1,NA,NA,Delta,NA,MarcPBerger,NA,0,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG,NA,2015-02-22 08:24:06 -0800,"Florham Park, NJ",Eastern Time (US & Canada)
570007761355980800,negative,1,Lost Luggage,0.6941,US Airways,NA,Gregm528,NA,1,"@USAirways @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing",NA,2015-02-23 15:50:15 -0800,NY,Eastern Time (US & Canada)
569883743223050240,negative,1,Can't Tell,1,American,NA,_mhertz,NA,0,@AmericanAir you're almost as bad as @united,NA,2015-02-23 07:37:26 -0800,NA,Pacific Time (US & Canada)
569873190190600200,neutral,0.6716,NA,0,US Airways,NA,NathanOKIE,NA,0,@USAirways @AmericanAir can someone help me with some travel issues today?,NA,2015-02-23 06:55:30 -0800,NA,Hawaii
570074601801318400,neutral,1,NA,NA,American,NA,nrosenb1,NA,0,@AmericanAir What are Preferred Seats?,NA,2015-02-23 20:15:51 -0800,NA,NA
568768874037915650,neutral,0.6426,NA,0,Southwest,NA,patrickisarobot,NA,0,@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.,NA,2015-02-20 05:47:21 -0800,In my mind,Mountain Time (US & Canada)
568828543423123460,negative,1,Can't Tell,0.6629999999999999,United,NA,riad_otoum,NA,0,"@united I can tell you. Your airline has lost mine and my families business. 
This day and age message through Twitter travels fast.",NA,2015-02-20 09:44:27 -0800,"Louisville, KY",NA
568785393358905340,negative,1,Bad Flight,1,US Airways,NA,riricesq,NA,0,@USAirways now the plane is 100 degrees and we are burning up. This is completely illegal.,NA,2015-02-20 06:52:59 -0800,On a beach,Quito
569731189214351360,positive,1,NA,NA,American,NA,sebrown,NA,0,@AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,NA,2015-02-22 21:31:15 -0800,"Boston, MA USA",Eastern Time (US & Canada)
568360704652279800,neutral,0.6691,NA,0,United,NA,patrick_maness,NA,0,@united aisle please,NA,2015-02-19 02:45:26 -0800,Rhode Island,Eastern Time (US & Canada)
569890084893413400,neutral,0.6291,NA,0,Delta,NA,MuttMedia,NA,0,@JetBlue I would like the actual email address so I can follow up. thank you.,NA,2015-02-23 08:02:38 -0800,"Muttontown, NY",Eastern Time (US & Canada)
569585747503611900,negative,1,Customer Service Issue,0.6861,US Airways,NA,sejaffe,NA,0,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable,NA,2015-02-22 11:53:19 -0800,NA,NA
569234280632754200,positive,0.6429,NA,NA,Southwest,NA,DrMikeDevlin,NA,0,"@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW",NA,2015-02-21 12:36:43 -0800,"Chicago, IL",Central Time (US & Canada)
569377543687700500,negative,1,Lost Luggage,0.6888,Southwest,NA,scoobydoo9749,NA,0,"@SouthwestAir ""Will my luggage be on that flight?"" ""No"" ""Y not"" ""bc ur on that flight n it won't end up where ur goin http://t.co/6Zj6L2ZTua",NA,2015-02-21 22:05:59 -0800,"Tallahassee, FL",America/Chicago
568805605432959e3,negative,1,Can't Tell,0.3374,US Airways,NA,MelaniePanton,NA,0,"@USAirways get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from @Delta perhaps.",NA,2015-02-20 08:13:18 -0800,"New York, New York",NA
569305705750114300,negative,0.7158,Customer Service Issue,0.3684,Delta,NA,MaliceDavericks,NA,0,"@JetBlue figured it out 4 flight 2morrow. Hard to believe with oil so low, and the killing u make that even part of a hotel can't be comp'd",NA,2015-02-21 17:20:32 -0800,"Rochester, NY",NA
569186566247051260,negative,1,Lost Luggage,0.6785,United,NA,gehandabare,NA,1,@united bags arrived - I sure miss the customer focused days when I used to fly @ContinentalAir1 Here's hoping @united wakes up,NA,2015-02-21 09:27:07 -0800,NA,Eastern Time (US & Canada)
570216086173581300,negative,1,Customer Service Issue,1,United,NA,missinver,NA,0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,NA,2015-02-24 05:38:03 -0800,Larne,NA
570115339515592700,negative,0.7148,Customer Service Issue,0.3889,American,NA,uneek1908,NA,0,@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,NA,2015-02-23 22:57:43 -0800,The Great State of TEXAS,Central Time (US & Canada)
568964945259466750,positive,0.6596,NA,NA,Delta,NA,farms122,NA,0,@JetBlue thanks!!,NA,2015-02-20 18:46:28 -0800,NA,Eastern Time (US & Canada)
569617202984255500,positive,1,NA,NA,Southwest,NA,emilymoffitt86,NA,0,@SouthwestAir props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! 👏👏👏,NA,2015-02-22 13:58:18 -0800,.kansas city.,NA
570271209822294e3,neutral,1,NA,NA,US Airways,NA,JenRomanoff,NA,0,@USAirways so I can make a reservation,NA,2015-02-24 09:17:06 -0800,NA,Eastern Time (US & Canada)
568430198254747650,negative,0.6366,Late Flight,0.3237,Southwest,NA,benamcswag,NA,0,@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?,NA,2015-02-19 07:21:34 -0800,NA,Eastern Time (US & Canada)
5.6924515583788237e+17,negative,1,Lost Luggage,1,US Airways,NA,LindsaySweeting,NA,0,@USAirways Been tweeting with the team at @AmericanAir who informed me that the problem is that you never sent his bags to them yesterday.,NA,2015-02-21 13:19:55 -0800,"Asheville, NC",Central Time (US & Canada)
569864290578108400,negative,1,Bad Flight,0.6804,United,NA,JohntheKiwi,NA,0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here.",NA,2015-02-23 06:20:09 -0800,"Stumptown, Baby!",Pacific Time (US & Canada)
570309345281486850,positive,0.6469,NA,NA,Delta,NA,jaxbra,NA,0,"@JetBlue Yesterday on my way from EWR to FLL just after take-off. :)
#wheelsup #JetBlueSoFly http://t.co/9xkiy0Kq2j",NA,2015-02-24 11:48:38 -0800,"east brunswick, nj",Atlantic Time (Canada)
569621744295682050,negative,1,Late Flight,1,Delta,NA,gpsomo,NA,0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",NA,2015-02-22 14:16:21 -0800,New York,NA
568958107205783550,negative,1,Customer Service Issue,1,United,NA,kellanjacobs,NA,1,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,NA,2015-02-20 18:19:18 -0800,San Francisco,Pacific Time (US & Canada)
570232659282145300,negative,1,Customer Service Issue,1,United,NA,Mateyush,NA,0,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",NA,2015-02-24 06:43:55 -0800,Above the B/D/N/Q/R/2/3/4/5,Eastern Time (US & Canada)
568139150710296600,neutral,0.7223,NA,0,Delta,NA,JetBlueNews,NA,0,@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,NA,2015-02-18 12:05:03 -0800,USA,Sydney
568558484653883400,negative,0.6477,Can't Tell,0.3295,Delta,NA,dcooode,NA,0,@JetBlue Been a member since 2007. Looking to travel next week 2/24-2/27. Couldn't book right away due to all the snow; I'm in BOS.,NA,2015-02-19 15:51:20 -0800,NA,NA
569690786180132860,neutral,0.3469,NA,0,Southwest,NA,mchlsprr77,NA,0,@SouthwestAir Free TV watching Daytona 500! #Boss http://t.co/SbGBN7oUXy,NA,2015-02-22 18:50:42 -0800,west allis,NA
569289836995190800,positive,0.7065,NA,NA,US Airways,NA,awitsportsfreak,NA,0,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl","[41.72221977, -71.44574004]",2015-02-21 16:17:28 -0800,"Wisconsin, Arizona and...",Pacific Time (US & Canada)
5.6894832391625523e+17,negative,1,Customer Service Issue,0.6493,United,NA,Decode_NewYork,NA,0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,NA,2015-02-20 17:40:25 -0800,New York City,Eastern Time (US & Canada)
567769879759962100,positive,1,NA,NA,Delta,NA,shawnaldridge,NA,0,@JetBlue I will. I love flying with you all. Great service.,NA,2015-02-17 11:37:42 -0800,"Portland, OR",Pacific Time (US & Canada)
569944061848760300,neutral,0.6559,NA,0,Southwest,NA,madisonisom,NA,0,@SouthwestAir my ticket was booked 1/27 to CUN. Does the arrival time reflect that CUN is now on EST time?,NA,2015-02-23 11:37:08 -0800,"Birmingham, AL",Central Time (US & Canada)
568633911959363600,neutral,0.6869,NA,0,US Airways,NA,syfialkoff,NA,0,@USAirways and that you can choose the same seat for free after clicking 100 buttons.,NA,2015-02-19 20:51:03 -0800,NA,NA
570004899234074600,negative,1,Bad Flight,1,United,NA,ganteisan,NA,0,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",NA,2015-02-23 15:38:52 -0800,"Santiago, Chile",Santiago
568909776635236350,neutral,1,NA,NA,Delta,NA,Rowe0neTen,NA,0,@JetBlue so what about California,NA,2015-02-20 15:07:15 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
567733656106459140,negative,1,Customer Service Issue,0.6836,Southwest,NA,Loley9,NA,0,"@SouthwestAir been on hold for over an hour.....not cool, you guys.",NA,2015-02-17 09:13:46 -0800,"Dallas, TX",Central Time (US & Canada)
567887502306050050,negative,1,Late Flight,0.3516,Southwest,NA,SunshineAlways1,NA,0,@SouthwestAir   Yes. Dale at Baggage office was wonderful. But not everyone is on the same page down there... We had a 6 hour wait!,NA,2015-02-17 19:25:06 -0800,NA,Central Time (US & Canada)
570300616901320700,positive,0.6745,NA,0,Virgin America,NA,cjmcginnis,NA,0,"@VirginAmerica yes, nearly every time I fly VX this “ear worm” won’t go away :)",NA,2015-02-24 11:13:57 -0800,San Francisco CA,Pacific Time (US & Canada)
568072136192966660,neutral,0.6366,NA,NA,United,NA,rabbijfranklin,NA,0,"@united yes, would love an upgrade or voucher,  please give me a call 9148445695",NA,2015-02-18 07:38:46 -0800,Needham,Atlantic Time (Canada)
569188447157661700,negative,1,Flight Attendant Complaints,1,US Airways,NA,marccopely,NA,1,@USAirways flight 850. RUDE RUDE RUDE service! Awful.,NA,2015-02-21 09:34:35 -0800,NYC/Nashville,Eastern Time (US & Canada)
569205367575441400,negative,0.6721,Cancelled Flight,0.3619,United,NA,2533107724Paul,NA,0,"@united remember in business, a pleasant experience, means you will tell a friend. A bad experience means you will tell everyone you see",NA,2015-02-21 10:41:49 -0800,Gig Harbor,NA
568240029413163e3,neutral,1,NA,NA,United,NA,MichHardyTV,NA,0,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!","[-33.87144962, 151.20821275]",2015-02-18 18:45:55 -0800,Sydney,Hawaii
568101162672500740,negative,0.6591,Can't Tell,0.3523,Delta,NA,eldridgechm,NA,0,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,"[41.71826065, -72.68689133]",2015-02-18 09:34:06 -0800,NA,NA
569176543236399100,negative,1,Can't Tell,0.6181,US Airways,NA,observepeople,NA,0,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee,NA,2015-02-21 08:47:17 -0800,NA,Eastern Time (US & Canada)
568118981170606100,negative,0.6838,Flight Booking Problems,0.6838,United,NA,dr_spencer,NA,0,@united 16 days for one flight and 8 for the other (roundtrip).,"[0.0, 0.0]",2015-02-18 10:44:54 -0800,Nicaragua,Central America
568159685238329340,negative,1,Late Flight,0.3478,United,NA,RohKapx1,NA,0,"@united there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",NA,2015-02-18 13:26:39 -0800,DFW & SF,Central Time (US & Canada)
569679759250038800,negative,1,Customer Service Issue,0.7282,American,NA,theZuzuPet,NA,0,@AmericanAir what happened?? We didn't get a notification about a departure Cancelled Flightation tomorrow. Why will it take 2 hrs to talk to someone,NA,2015-02-22 18:06:53 -0800,"New Orleans, La",NA
569664878434254850,negative,1,Customer Service Issue,1,American,NA,otisday,NA,1,@AmericanAir @sarahzou translation: we don't reinvest our mammoth profits into the customer service experience. 'Cause we don't care.,NA,2015-02-22 17:07:45 -0800,Pekin,Eastern Time (US & Canada)
5.6963688586325197e+17,negative,1,Customer Service Issue,0.3694,American,NA,georgetietjen,NA,0,@AmericanAir @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,NA,2015-02-22 15:16:31 -0800,NA,NA
5.6775824848141517e+17,neutral,0.6831,NA,NA,Delta,NA,JayVig,NA,0,@JetBlue @roxydigital Good. I want extra peanuts on my flight then. lol. #JVMChat,NA,2015-02-17 10:51:29 -0800,"Jersey City, NJ",Eastern Time (US & Canada)
569168102212001800,neutral,1,NA,NA,Southwest,NA,app_origins,NA,0,@southwestair @cspkcats let us know if we can help,NA,2015-02-21 08:13:44 -0800,Singapore,NA
569646347705561100,negative,0.6575,Can't Tell,0.3525,American,NA,celiseev,NA,0,@AmericanAir @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?,NA,2015-02-22 15:54:07 -0800,"Worldwide, based in Dallas, TX",Central Time (US & Canada)
567852704980017150,negative,1,Late Flight,0.6285,United,NA,bdognet,NA,1,@united you guys suck. You delay flights but can't hold the connectors 10 minutes??? #WorstAirlineEver,NA,2015-02-17 17:06:49 -0800,Napa,Pacific Time (US & Canada)
567739625465077760,neutral,1,NA,NA,US Airways,NA,bradleycfox,NA,0,@USAirways will my known traveler no. transfer over from @AmericanAir ? when I check in at t-24 as an AA elite I can get choice seats?,NA,2015-02-17 09:37:29 -0800,"Seattle, WA / 36,000 feet",Pacific Time (US & Canada)
568170119664443400,negative,1,Late Flight,1,US Airways,NA,The_Big_Guy27,NA,0,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR,NA,2015-02-18 14:08:07 -0800,US,Eastern Time (US & Canada)
568972394297077760,positive,1,NA,NA,Virgin America,NA,AnnaProsser,NA,0,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",NA,2015-02-20 19:16:04 -0800,USA,Pacific Time (US & Canada)
569175432702107650,positive,1,NA,NA,Southwest,NA,vscof,NA,0,"@SouthwestAir flight 3970, bna-rdu had the most excellent crew today",NA,2015-02-21 08:42:52 -0800,"Nashville, TN",NA
568787022472740860,negative,1,Can't Tell,1,United,NA,dnr_pr,NA,0,@united screwing me over twice in one month. Learned my lesson. We are through.,NA,2015-02-20 06:59:28 -0800,NYC,Eastern Time (US & Canada)
569649712996823040,negative,1,Lost Luggage,1,American,NA,SandraSSaid,NA,0,@AmericanAir arrived in lax from ord flight AA1657 NO LUGGAGE,NA,2015-02-22 16:07:29 -0800,"Brookfield, WI",Eastern Time (US & Canada)
569459618881019900,neutral,1,NA,NA,Virgin America,NA,NewsSWA,NA,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,NA,2015-02-22 03:32:07 -0800,FL410,Sydney
570047737347088400,negative,1,Can't Tell,0.6871,US Airways,NA,caneryilmz,NA,0,@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,NA,2015-02-23 18:29:06 -0800,NA,NA
567791865823789060,negative,1,Cancelled Flight,1,US Airways,NA,BobbiSue,NA,0,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,NA,2015-02-17 13:05:04 -0800,Tampa,Eastern Time (US & Canada)
569959122331836400,positive,1,NA,NA,Delta,NA,nickj1399,NA,0,@JetBlue you guys operate a world class company and for that I thank you,NA,2015-02-23 12:36:58 -0800,NA,NA
568780964677201900,negative,1,Customer Service Issue,1,US Airways,NA,KarileeD,NA,0,"@USAirways And also, it's great that you tweet @ complainers, but what about the in-person help when I need it? Robyn F. in Manch = useless.",NA,2015-02-20 06:35:24 -0800,New Hampshire,Atlantic Time (Canada)
569342336158851100,negative,1,Customer Service Issue,0.6857,Delta,NA,KON1200,NA,0,@JetBlue we are well aware. Insufficient info. No options.,NA,2015-02-21 19:46:05 -0800,SOUL CLAP/ STAR TIME/BBE,NA
568582374549807100,negative,1,Customer Service Issue,1,Southwest,NA,CassandraWE,NA,0,@SouthwestAir why can't you help me after you made mistake and dropped my early bird check in on your end?  Where is the LUV?,NA,2015-02-19 17:26:16 -0800,NA,Quito
570087435759185900,negative,1,Late Flight,0.7048,United,NA,alikat9220,NA,0,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed.","[41.98202331, -87.90374263]",2015-02-23 21:06:51 -0800,NA,Central Time (US & Canada)
569669129130647550,negative,1,Late Flight,1,Delta,NA,paulinceptor,NA,0,"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",NA,2015-02-22 17:24:38 -0800,NA,Eastern Time (US & Canada)
568417151176060900,negative,1,Cancelled Flight,0.6863,United,NA,Brennej,NA,0,"@united - vacation days: relevant, Ritz in PR for the night: $700, losing a day to idiots and sleeping at the Newark ramada; #priceless",NA,2015-02-19 06:29:44 -0800,NA,NA
568615812594077700,negative,1,Can't Tell,0.6633,United,NA,rdahlstrom99,NA,0,@United is freaking worthless. I hate this airline. http://t.co/dN1if2cGwE,NA,2015-02-19 19:39:08 -0800,"ÜT: 40.635407,-73.991869",NA
568467596414210050,negative,1,Customer Service Issue,0.6701,Southwest,NA,Kbaiocchi,NA,0,@SouthwestAir and YOUR costumer service representative lied to me and ensured me the plane would be leaving by 330.. It's scheduled for 455,NA,2015-02-19 09:50:11 -0800,CT,Eastern Time (US & Canada)
570264011574415360,positive,1,NA,NA,American,NA,dfwairport,NA,1,@AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work.,NA,2015-02-24 08:48:30 -0800,"DFW Airport, TX",Central Time (US & Canada)
569338605057015800,negative,1,Lost Luggage,1,US Airways,NA,HurnerAndTooch,NA,0,@USAirways And cherry on top-flight 880 was on runway after we landed ON TIME for 45 mins. Still didn't get half the luggage.,NA,2015-02-21 19:31:15 -0800,Virginia,NA
